INFO 2024-06-07 21:03:53,197 autoreload Watching for file changes with StatReloader
DEBUG 2024-06-07 21:03:53,566 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/serializers/base.py first seen with mtime 1709560671.3931766
DEBUG 2024-06-07 21:03:53,566 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/decimal.py first seen with mtime 1708118050.1042018
DEBUG 2024-06-07 21:03:53,566 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/conf/urls/__init__.py first seen with mtime 1709560670.6851602
DEBUG 2024-06-07 21:03:53,566 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/lib-dynload/math.cpython-312-x86_64-linux-gnu.so first seen with mtime 1708118073.0518916
DEBUG 2024-06-07 21:03:53,566 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/lib-dynload/array.cpython-312-x86_64-linux-gnu.so first seen with mtime 1708118073.315888
DEBUG 2024-06-07 21:03:53,566 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/email/contentmanager.py first seen with mtime 1708118050.456197
DEBUG 2024-06-07 21:03:53,566 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/socketserver.py first seen with mtime 1708118050.2482
DEBUG 2024-06-07 21:03:53,566 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/ninja/openapi/views.py first seen with mtime 1702401532.4293814
DEBUG 2024-06-07 21:03:53,567 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/template/utils.py first seen with mtime 1709560671.453178
DEBUG 2024-06-07 21:03:53,567 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/_weakrefset.py first seen with mtime 1708118050.3161988
DEBUG 2024-06-07 21:03:53,567 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/templatetags/cache.py first seen with mtime 1709560671.4571779
DEBUG 2024-06-07 21:03:53,567 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/utils/functional.py first seen with mtime 1709560671.4691782
DEBUG 2024-06-07 21:03:53,567 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/files/storage/mixins.py first seen with mtime 1709560671.3811762
DEBUG 2024-06-07 21:03:53,567 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/models/manager.py first seen with mtime 1709560671.417177
DEBUG 2024-06-07 21:03:53,567 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/serializers/json.py first seen with mtime 1709560671.3931766
DEBUG 2024-06-07 21:03:53,567 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/lib-dynload/_decimal.cpython-312-x86_64-linux-gnu.so first seen with mtime 1708118073.7998817
DEBUG 2024-06-07 21:03:53,567 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/getpass.py first seen with mtime 1708118050.1282015
DEBUG 2024-06-07 21:03:53,567 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/apps/config.py first seen with mtime 1709560670.5691576
DEBUG 2024-06-07 21:03:53,567 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/asgiref/sync.py first seen with mtime 1711269032.040739
DEBUG 2024-06-07 21:03:53,567 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/ninja/constants.py first seen with mtime 1702401532.4213815
DEBUG 2024-06-07 21:03:53,567 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/templatetags/l10n.py first seen with mtime 1709560671.4571779
DEBUG 2024-06-07 21:03:53,567 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/ninja/orm/__init__.py first seen with mtime 1702401532.4293814
DEBUG 2024-06-07 21:03:53,568 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/email/feedparser.py first seen with mtime 1708118050.464197
DEBUG 2024-06-07 21:03:53,568 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/forms/models.py first seen with mtime 1709560671.4291773
DEBUG 2024-06-07 21:03:53,568 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/utils/timesince.py first seen with mtime 1709560671.4731784
DEBUG 2024-06-07 21:03:53,568 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/http/server.py first seen with mtime 1708118050.744193
DEBUG 2024-06-07 21:03:53,568 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/admin/templatetags/admin_list.py first seen with mtime 1709560670.8451638
DEBUG 2024-06-07 21:03:53,568 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/ninja/orm/factory.py first seen with mtime 1702401532.4293814
DEBUG 2024-06-07 21:03:53,568 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/pathlib.py first seen with mtime 1708118050.1802008
DEBUG 2024-06-07 21:03:53,568 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/asyncio/events.py first seen with mtime 1708118050.3401985
DEBUG 2024-06-07 21:03:53,568 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/email/mime/nonmultipart.py first seen with mtime 1708118050.5041964
DEBUG 2024-06-07 21:03:53,568 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/urllib/parse.py first seen with mtime 1708118051.328185
DEBUG 2024-06-07 21:03:53,568 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/contenttypes/views.py first seen with mtime 1709560670.9691668
DEBUG 2024-06-07 21:03:53,568 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/ninja/signature/utils.py first seen with mtime 1702401532.4333816
DEBUG 2024-06-07 21:03:53,568 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/migrations/operations/__init__.py first seen with mtime 1709560671.413177
DEBUG 2024-06-07 21:03:53,569 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/files/uploadedfile.py first seen with mtime 1709560671.377176
DEBUG 2024-06-07 21:03:53,569 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/apps/registry.py first seen with mtime 1709560670.5691576
DEBUG 2024-06-07 21:03:53,569 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/models/query_utils.py first seen with mtime 1709560671.417177
DEBUG 2024-06-07 21:03:53,569 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/models/sql/datastructures.py first seen with mtime 1709560671.425177
DEBUG 2024-06-07 21:03:53,569 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/auth/signals.py first seen with mtime 1709560670.9051652
DEBUG 2024-06-07 21:03:53,569 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/contenttypes/apps.py first seen with mtime 1709560670.9651666
DEBUG 2024-06-07 21:03:53,569 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/contenttypes/forms.py first seen with mtime 1709560670.9651666
DEBUG 2024-06-07 21:03:53,569 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/__init__.py first seen with mtime 1709560671.3931766
DEBUG 2024-06-07 21:03:53,569 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/sqlparse/filters/right_margin.py first seen with mtime 1681817740.592449
DEBUG 2024-06-07 21:03:53,569 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/backends/base/schema.py first seen with mtime 1709560671.3971765
DEBUG 2024-06-07 21:03:53,569 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/email/mime/__init__.py first seen with mtime 1708118050.5001965
DEBUG 2024-06-07 21:03:53,569 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/pydantic/_internal/_decorators.py first seen with mtime 1712899330.5785646
DEBUG 2024-06-07 21:03:53,569 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/socket.py first seen with mtime 1708118050.2442
DEBUG 2024-06-07 21:03:53,569 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/pydantic/_internal/_utils.py first seen with mtime 1712899330.5825646
DEBUG 2024-06-07 21:03:53,570 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/lzma.py first seen with mtime 1708118050.1522012
DEBUG 2024-06-07 21:03:53,570 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/pydantic/types.py first seen with mtime 1712899330.5745647
DEBUG 2024-06-07 21:03:53,570 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/files/__init__.py first seen with mtime 1709560671.377176
DEBUG 2024-06-07 21:03:53,570 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/corsheaders/checks.py first seen with mtime 1713333374.7553647
DEBUG 2024-06-07 21:03:53,570 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/utils/deconstruct.py first seen with mtime 1709560671.4651783
DEBUG 2024-06-07 21:03:53,570 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/wsgiref/util.py first seen with mtime 1708118051.3681846
DEBUG 2024-06-07 21:03:53,570 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/cache/backends/filebased.py first seen with mtime 1709560671.373176
DEBUG 2024-06-07 21:03:53,570 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/backends/__init__.py first seen with mtime 1709560671.3931766
DEBUG 2024-06-07 21:03:53,570 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/models/functions/__init__.py first seen with mtime 1709560671.425177
DEBUG 2024-06-07 21:03:53,570 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/backends/base/base.py first seen with mtime 1709560671.3971765
DEBUG 2024-06-07 21:03:53,570 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/lib-dynload/_posixsubprocess.cpython-312-x86_64-linux-gnu.so first seen with mtime 1708118073.0718913
DEBUG 2024-06-07 21:03:53,570 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/utils/itercompat.py first seen with mtime 1709560671.4691782
DEBUG 2024-06-07 21:03:53,570 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/utils/log.py first seen with mtime 1709560671.4691782
DEBUG 2024-06-07 21:03:53,571 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/random.py first seen with mtime 1708118050.2202003
DEBUG 2024-06-07 21:03:53,571 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/pprint.py first seen with mtime 1708118050.1922007
DEBUG 2024-06-07 21:03:53,571 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/pydantic/_internal/_fields.py first seen with mtime 1712899330.5785646
DEBUG 2024-06-07 21:03:53,571 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/ninja/openapi/schema.py first seen with mtime 1702401532.4293814
DEBUG 2024-06-07 21:03:53,571 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/management/color.py first seen with mtime 1709560671.3851762
DEBUG 2024-06-07 21:03:53,571 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/lib-dynload/_random.cpython-312-x86_64-linux-gnu.so first seen with mtime 1708118073.2038894
DEBUG 2024-06-07 21:03:53,571 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/lib-dynload/_queue.cpython-312-x86_64-linux-gnu.so first seen with mtime 1708118072.3839002
DEBUG 2024-06-07 21:03:53,571 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/utils/dateparse.py first seen with mtime 1709560671.4651783
DEBUG 2024-06-07 21:03:53,571 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/views/static.py first seen with mtime 1709560671.4731784
DEBUG 2024-06-07 21:03:53,571 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/signing.py first seen with mtime 1709560671.373176
DEBUG 2024-06-07 21:03:53,571 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/re/_compiler.py first seen with mtime 1708118051.196187
DEBUG 2024-06-07 21:03:53,571 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/lib-dynload/binascii.cpython-312-x86_64-linux-gnu.so first seen with mtime 1708118072.8038948
DEBUG 2024-06-07 21:03:53,571 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/ninja/compatibility/util.py first seen with mtime 1702401532.4293814
DEBUG 2024-06-07 21:03:53,571 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/mimetypes.py first seen with mtime 1708118050.160201
DEBUG 2024-06-07 21:03:53,571 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/sqlite3/dbapi2.py first seen with mtime 1708118051.2121868
DEBUG 2024-06-07 21:03:53,571 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/template/context.py first seen with mtime 1709560671.453178
DEBUG 2024-06-07 21:03:53,572 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/warnings.py first seen with mtime 1708118050.308199
DEBUG 2024-06-07 21:03:53,572 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/lib-dynload/_hashlib.cpython-312-x86_64-linux-gnu.so first seen with mtime 1708118073.783882
DEBUG 2024-06-07 21:03:53,572 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/management/commands/runserver.py first seen with mtime 1709560671.3891764
DEBUG 2024-06-07 21:03:53,572 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/ninja/openapi/__init__.py first seen with mtime 1702401532.4293814
DEBUG 2024-06-07 21:03:53,572 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/auth/checks.py first seen with mtime 1709560670.9011652
DEBUG 2024-06-07 21:03:53,572 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/sqlparse/engine/__init__.py first seen with mtime 1681817740.5884488
DEBUG 2024-06-07 21:03:53,572 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/lib-dynload/_datetime.cpython-312-x86_64-linux-gnu.so first seen with mtime 1708118073.303888
DEBUG 2024-06-07 21:03:53,572 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/backends/sqlite3/features.py first seen with mtime 1709560671.4051766
DEBUG 2024-06-07 21:03:53,572 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/contrib/admin/helpers.py first seen with mtime 1709560670.6851602
DEBUG 2024-06-07 21:03:53,572 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/urls/conf.py first seen with mtime 1709560671.461178
DEBUG 2024-06-07 21:03:53,572 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/db/backends/ddl_references.py first seen with mtime 1709560671.3931766
DEBUG 2024-06-07 21:03:53,572 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/email/charset.py first seen with mtime 1708118050.456197
DEBUG 2024-06-07 21:03:53,572 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/django/core/__init__.py first seen with mtime 1709560671.369176
DEBUG 2024-06-07 21:03:53,572 autoreload File /home/eunjin0680/mambaforge/envs/django/lib/python3.12/site-packages/pydantic/_internal/_repr.py first seen with mtime 1712899330.5825646
